Corr	In/Out	Num	Fecha	Hora
8210	0	214	20140310	1201
8268	1	214	20140310	1450
8291	0	214	20140310	1729
8401	0	214	20140311	1120
8451	1	214	20140311	1403
8478	0	214	20140311	1727
8479	0	214	20140311	1728
8631	0	214	20140312	1220
8648	1	214	20140312	1406
8687	0	214	20140312	1737
8688	0	214	20140312	1737
8826	0	214	20140313	1219
8827	0	214	20140313	1219
8999	0	214	20140314	1138
9200	0	214	20140317	1201
9201	0	214	20140317	1202
9243	1	214	20140317	1355
9329	0	214	20140317	1908
9463	0	214	20140318	1210
9510	1	214	20140318	1419
9548	0	214	20140318	1744
9794	0	214	20140319	1754
9980	0	214	20140320	1217
9981	0	214	20140320	1217
10181	1	214	20140321	706
10294	1	214	20140321	1424
10369	0	214	20140321	1904
10407	1	214	20140322	827
10427	0	214	20140322	1652
10460	1	214	20140324	704
10501	0	214	20140324	1150
10562	1	214	20140324	1414
10610	0	214	20140324	1737
10729	1	214	20140325	710
10839	0	214	20140325	1632
11552	0	214	20140328	940
11558	1	214	20140328	1022
11582	0	214	20140328	1205
11653	0	214	20140328	1625
11865	0	214	20140331	1208
11909	1	214	20140331	1414
11945	0	214	20140331	1651
12097	1	214	20140401	720
12146	0	214	20140401	1207
12368	1	214	20140402	810
12404	0	214	20140402	1205
12507	0	214	20140402	1737
12508	0	214	20140402	1738
12704	0	214	20140403	1219
12749	1	214	20140403	1449
12755	0	214	20140403	1558
12912	1	214	20140404	716
12934	0	214	20140404	1012
13023	1	214	20140404	1422
13095	0	214	20140404	1906
13150	1	214	20140405	828
13176	0	214	20140405	1700
13218	1	214	20140407	716
13256	0	214	20140407	1200
13315	1	214	20140407	1420
13358	0	214	20140407	1735
13359	0	214	20140407	1735
8791	0	216	20140313	1036
9169	1	216	20140317	716
9193	0	216	20140317	1114
9439	0	216	20140318	1108
9654	1	216	20140319	718
9677	0	216	20140319	1110
9902	1	216	20140320	710
9933	0	216	20140320	1009
10185	1	216	20140321	715
10489	0	216	20140324	1047
10761	0	216	20140325	1030
10993	1	216	20140326	717
11017	0	216	20140326	1101
11297	0	216	20140327	1033
11561	0	216	20140328	1043
11835	0	216	20140331	1047
12122	0	216	20140401	1053
12360	1	216	20140402	732
12381	0	216	20140402	1050
12655	0	216	20140403	831
12906	1	216	20140404	710
12930	0	216	20140404	907
13211	1	216	20140407	710
13240	0	216	20140407	1102
2	1	219	20131213	929
5	0	219	20131213	953
324	1	219	20131216	1355
357	0	219	20131216	1555
530	0	219	20131217	1208
638	1	219	20131217	1910
651	0	219	20131217	2039
673	1	219	20131218	657
706	0	219	20131218	823
712	1	219	20131218	906
762	0	219	20131218	1206
856	0	219	20131218	1737
969	1	219	20131219	1014
1004	0	219	20131219	1209
1024	1	219	20131219	1345
1089	0	219	20131219	1746
1187	0	219	20131220	952
1192	1	219	20131220	1023
1222	0	219	20131220	1208
1406	1	219	20131223	715
1441	0	219	20131223	1106
1646	1	219	20131224	714
1708	0	219	20131224	1037
1750	1	219	20131226	657
1777	0	219	20131226	733
1787	0	219	20131226	905
1799	1	219	20131226	1103
1835	0	219	20131226	1212
1913	0	219	20131226	1751
2037	0	219	20131227	1219
2070	1	219	20131227	1441
2126	0	219	20131227	1725
2246	0	219	20131230	1213
2380	1	219	20131231	707
2452	0	219	20131231	1211
2461	1	219	20131231	1417
2498	1	219	20140102	717
2565	0	219	20140102	1241
2597	1	219	20140102	1427
2617	0	219	20140102	1733
2706	0	219	20140103	1019
2719	1	219	20140103	1146
2752	0	219	20140103	1217
2795	1	219	20140103	1437
2849	0	219	20140103	1802
4022	1	219	20140114	1059
4126	0	219	20140114	1831
5782	1	219	20140203	702
5804	0	219	20140203	1236
5812	1	219	20140203	1410
5839	1	219	20140204	718
5849	0	219	20140204	1219
5903	1	219	20140205	1443
5916	0	219	20140205	1758
5928	0	219	20140206	959
5950	1	219	20140207	712
5966	0	219	20140207	1304
6035	1	219	20140211	1357
6037	0	219	20140211	1425
6043	1	219	20140211	1600
6048	0	219	20140211	1830
6058	1	219	20140212	723
6064	0	219	20140212	1243
6073	1	219	20140212	1450
6087	1	219	20140213	842
6088	0	219	20140213	852
6098	1	219	20140213	1412
6114	1	219	20140214	739
6119	0	219	20140214	1209
6129	1	219	20140214	1525
6133	0	219	20140214	1705
6174	1	219	20140217	1441
6186	0	219	20140217	2005
6198	1	219	20140218	729
6234	1	219	20140219	1137
6245	0	219	20140219	1240
6271	0	219	20140219	1825
6308	1	219	20140220	1518
6314	0	219	20140220	1727
6338	1	219	20140221	1007
6340	0	219	20140221	1018
6367	1	219	20140221	1651
6370	0	219	20140221	1716
6416	1	219	20140224	758
6461	0	219	20140224	1219
6486	1	219	20140224	1428
6532	0	219	20140224	1805
6579	1	219	20140225	742
6623	0	219	20140225	1210
6756	1	219	20140226	747
6780	0	219	20140226	1205
6801	1	219	20140226	1238
6802	0	219	20140226	1247
6829	1	219	20140226	1438
6873	0	219	20140226	1747
6980	0	219	20140227	1234
7003	1	219	20140227	1438
7032	0	219	20140227	1742
7077	1	219	20140228	729
7121	0	219	20140228	1220
7144	1	219	20140228	1452
7182	0	219	20140228	1729
7307	1	219	20140303	1529
7341	0	219	20140303	1748
7396	1	219	20140304	739
7446	0	219	20140304	1209
7447	0	219	20140304	1209
7945	1	219	20140307	654
7978	0	219	20140307	759
8155	1	219	20140310	700
8189	0	219	20140310	926
8289	1	219	20140310	1728
8305	0	219	20140310	1742
8306	0	219	20140310	1742
8307	0	219	20140310	1742
8337	1	219	20140310	1948
8358	1	219	20140311	657
8395	0	219	20140311	916
8556	1	219	20140312	700
8589	0	219	20140312	1029
8756	1	219	20140313	657
8832	0	219	20140313	1244
8960	1	219	20140314	653
9007	0	219	20140314	1211
9039	1	219	20140314	1444
9078	0	219	20140314	1655
9148	1	219	20140317	649
9227	1	219	20140317	1234
9256	0	219	20140317	1415
9264	1	219	20140317	1450
9320	0	219	20140317	1814
9321	0	219	20140317	1815
9434	1	219	20140318	1009
9468	0	219	20140318	1214
9631	1	219	20140319	650
9718	0	219	20140319	1215
9741	1	219	20140319	1414
9824	0	219	20140319	1835
10169	1	219	20140321	657
10253	0	219	20140321	1218
10293	1	219	20140321	1422
10371	0	219	20140321	1912
10405	1	219	20140322	812
10429	0	219	20140322	1723
10444	1	219	20140324	647
10484	0	219	20140324	1014
10614	1	219	20140324	1740
10627	0	219	20140324	1750
11233	1	219	20140327	639
11427	0	219	20140327	1800
11502	1	219	20140328	657
11536	0	219	20140328	738
11783	1	219	20140331	648
11828	0	219	20140331	912
12151	0	219	20140401	1208
12336	1	219	20140402	658
12380	0	219	20140402	1019
12617	1	219	20140403	645
12718	0	219	20140403	1340
12892	1	219	20140404	659
12980	0	219	20140404	1225
13146	1	219	20140405	810
13177	0	219	20140405	1704
13188	1	219	20140407	646
13237	0	219	20140407	948
13247	1	219	20140407	1124
10700	1	221	20140325	628
10701	1	221	20140325	628
10932	0	221	20140325	2112
10955	1	221	20140326	628
11164	0	221	20140326	1847
12515	1	221	20140402	1745
12579	0	221	20140402	2056
13080	1	221	20140404	1751
13116	0	221	20140404	2027
98	0	222	20131213	1611
227	1	222	20131216	653
292	0	222	20131216	1208
338	1	222	20131216	1414
371	0	222	20131216	1651
465	1	222	20131217	705
545	0	222	20131217	1218
569	1	222	20131217	1407
640	0	222	20131217	1952
670	1	222	20131218	652
751	0	222	20131218	1201
793	1	222	20131218	1350
881	0	222	20131218	1809
931	1	222	20131219	659
1013	0	222	20131219	1236
1050	1	222	20131219	1504
1118	0	222	20131219	1942
1145	1	222	20131220	651
1247	0	222	20131220	1309
1266	1	222	20131220	1406
1287	0	222	20131220	1625
1384	1	222	20131223	654
1483	1	222	20131223	1355
1567	0	222	20131223	1742
1634	1	222	20131224	702
1745	1	222	20131226	652
1811	0	222	20131226	1158
1848	1	222	20131226	1349
1890	0	222	20131226	1733
1957	1	222	20131227	657
2004	0	222	20131227	1200
2005	0	222	20131227	1200
2095	0	222	20131227	1639
2171	1	222	20131230	659
2207	0	222	20131230	924
2214	1	222	20131230	1102
2265	1	222	20131230	1402
2325	0	222	20131230	1743
2364	1	222	20131231	648
2413	0	222	20131231	1059
2486	1	222	20140102	700
2531	0	222	20140102	1200
2574	1	222	20140102	1348
2666	1	222	20140103	651
2732	0	222	20140103	1204
2771	1	222	20140103	1356
2867	1	222	20140106	615
2916	0	222	20140106	809
3061	0	222	20140106	1755
3181	1	222	20140107	1258
3228	0	222	20140107	1723
3356	1	222	20140108	1310
3413	0	222	20140108	1751
3523	1	222	20140109	1302
3588	0	222	20140109	1758
3721	0	222	20140110	1612
3880	1	222	20140113	1345
3934	0	222	20140113	1737
4093	1	222	20140114	1612
4250	1	222	20140115	1347
4404	1	222	20140116	1359
4547	0	222	20140117	1232
4695	1	222	20140120	1145
4697	0	222	20140120	1159
6143	1	222	20140217	655
6167	1	222	20140217	1357
6181	0	222	20140217	1732
6193	1	222	20140218	659
6211	0	222	20140218	1731
6215	1	222	20140219	653
6238	0	222	20140219	1201
6249	1	222	20140219	1412
6264	0	222	20140219	1726
6276	1	222	20140220	702
6292	0	222	20140220	1206
6305	1	222	20140220	1420
6315	0	222	20140220	1732
6326	1	222	20140221	658
6343	0	222	20140221	1156
6344	0	222	20140221	1156
6354	1	222	20140221	1419
6362	0	222	20140221	1559
6441	0	222	20140224	1204
6478	1	222	20140224	1403
6490	0	222	20140224	1453
6512	0	222	20140224	1737
6552	1	222	20140225	655
6609	0	222	20140225	1206
6654	1	222	20140225	1410
6692	0	222	20140225	1738
6693	0	222	20140225	1738
6730	1	222	20140226	657
6773	0	222	20140226	1200
6818	1	222	20140226	1406
6852	0	222	20140226	1735
6902	1	222	20140227	656
6978	0	222	20140227	1232
6979	0	222	20140227	1232
7024	0	222	20140227	1736
7053	1	222	20140228	656
7100	0	222	20140228	1203
7292	1	222	20140303	1403
7320	0	222	20140303	1733
7375	1	222	20140304	701
7418	0	222	20140304	1144
7502	0	222	20140304	1616
7664	1	222	20140305	1447
7702	0	222	20140305	1736
7810	0	222	20140306	1202
7862	1	222	20140306	1416
7883	0	222	20140306	1733
7946	1	222	20140307	655
7997	0	222	20140307	1145
8057	1	222	20140307	1416
8084	0	222	20140307	1707
8168	1	222	20140310	715
8213	0	222	20140310	1204
8296	0	222	20140310	1738
8377	1	222	20140311	717
8430	0	222	20140311	1209
8455	1	222	20140311	1406
8595	0	222	20140312	1145
8713	0	222	20140312	1936
8800	0	222	20140313	1155
8844	1	222	20140313	1404
8918	0	222	20140313	1943
8963	1	222	20140314	658
9025	1	222	20140314	1403
9061	0	222	20140314	1638
9161	1	222	20140317	708
9198	0	222	20140317	1159
9242	1	222	20140317	1354
9294	0	222	20140317	1737
9380	1	222	20140318	641
9451	0	222	20140318	1204
9485	1	222	20140318	1326
9543	0	222	20140318	1740
9637	1	222	20140319	655
9715	0	222	20140319	1214
9738	1	222	20140319	1405
9778	0	222	20140319	1736
9884	1	222	20140320	653
9971	0	222	20140320	1212
10014	1	222	20140320	1403
10053	0	222	20140320	1720
10257	0	222	20140321	1229
10276	1	222	20140321	1349
10325	0	222	20140321	1640
10714	1	222	20140325	654
10777	0	222	20140325	1209
10792	1	222	20140325	1343
10888	0	222	20140325	1801
10975	1	222	20140326	700
11051	0	222	20140326	1209
11072	1	222	20140326	1356
11138	0	222	20140326	1743
11244	1	222	20140327	656
11316	0	222	20140327	1206
11357	1	222	20140327	1358
11406	0	222	20140327	1736
11599	0	222	20140328	1216
11616	1	222	20140328	1350
11671	0	222	20140328	1650
11791	1	222	20140331	655
11841	0	222	20140331	1117
11902	1	222	20140331	1401
11978	0	222	20140331	1749
12070	1	222	20140401	653
12132	0	222	20140401	1200
12172	1	222	20140401	1335
12227	0	222	20140401	1735
12339	1	222	20140402	701
12422	0	222	20140402	1219
12457	1	222	20140402	1413
12499	0	222	20140402	1733
12625	1	222	20140403	656
12680	0	222	20140403	1202
12753	1	222	20140403	1533
12775	0	222	20140403	1737
12889	1	222	20140404	657
12954	0	222	20140404	1203
13001	1	222	20140404	1351
13064	0	222	20140404	1650
13203	1	222	20140407	702
13257	0	222	20140407	1201
13307	1	222	20140407	1357
135	0	224	20131213	1827
236	1	224	20131216	706
390	0	224	20131216	1743
478	1	224	20131217	724
625	0	224	20131217	1805
700	1	224	20131218	741
861	0	224	20131218	1739
946	1	224	20131219	715
1079	0	224	20131219	1739
1168	1	224	20131220	720
1301	0	224	20131220	1639
1549	0	224	20131223	1732
1714	0	224	20131224	1047
1758	1	224	20131226	704
1914	0	224	20131226	1752
2101	0	224	20131227	1640
2102	0	224	20131227	1640
2331	0	224	20131230	1746
2386	1	224	20131231	713
2444	0	224	20131231	1143
2534	0	224	20140102	1201
2590	1	224	20140102	1414
2647	0	224	20140102	1801
2734	0	224	20140103	1205
2769	1	224	20140103	1355
2801	0	224	20140103	1508
2891	1	224	20140106	706
2914	0	224	20140106	758
2919	1	224	20140106	823
2944	0	224	20140106	1207
3018	1	224	20140106	1610
3062	0	224	20140106	1756
3132	1	224	20140107	747
3157	0	224	20140107	1203
3202	1	224	20140107	1413
3250	0	224	20140107	1744
3405	0	224	20140108	1740
3468	1	224	20140109	720
3503	0	224	20140109	1202
3537	1	224	20140109	1410
3573	0	224	20140109	1741
3641	1	224	20140110	745
3642	1	224	20140110	745
3643	1	224	20140110	745
3645	1	224	20140110	745
3677	0	224	20140110	1206
3707	1	224	20140110	1412
3728	0	224	20140110	1634
3804	1	224	20140113	703
3844	0	224	20140113	1204
3890	1	224	20140113	1402
3932	0	224	20140113	1736
4013	0	224	20140114	922
4021	1	224	20140114	1055
4036	0	224	20140114	1206
4075	1	224	20140114	1407
4109	0	224	20140114	1743
4167	1	224	20140115	729
4211	0	224	20140115	1203
4254	1	224	20140115	1358
4290	0	224	20140115	1736
4363	0	224	20140116	1205
4409	1	224	20140116	1407
4484	1	224	20140117	720
4590	0	224	20140117	1637
4591	0	224	20140117	1637
4662	1	224	20140120	714
4780	0	224	20140120	1743
4830	1	224	20140121	721
4959	0	224	20140121	1742
5021	1	224	20140122	719
5117	0	224	20140122	1743
5180	1	224	20140123	800
5204	0	224	20140123	1211
5230	1	224	20140123	1413
5267	0	224	20140123	1738
5322	1	224	20140124	713
5338	1	224	20140124	847
5339	0	224	20140124	934
5341	1	224	20140124	958
5370	1	224	20140124	1358
5389	1	224	20140124	1550
5405	0	224	20140124	1638
5859	1	224	20140204	1555
5861	0	224	20140204	1659
6398	1	224	20140224	701
6517	0	224	20140224	1739
6567	1	224	20140225	711
6698	0	224	20140225	1742
6745	1	224	20140226	714
6871	0	224	20140226	1746
6913	1	224	20140227	713
7035	0	224	20140227	1745
7162	0	224	20140228	1638
7211	1	224	20140303	702
7275	0	224	20140303	1220
7345	0	224	20140303	1756
7381	1	224	20140304	707
7448	0	224	20140304	1209
7483	1	224	20140304	1410
7541	0	224	20140304	1752
7579	1	224	20140305	708
7633	0	224	20140305	1221
7651	1	224	20140305	1401
7715	0	224	20140305	1749
7779	1	224	20140306	730
7891	0	224	20140306	1738
7964	1	224	20140307	712
8074	0	224	20140307	1637
8075	0	224	20140307	1637
8298	0	224	20140310	1740
8425	0	224	20140311	1206
8463	1	224	20140311	1418
8511	0	224	20140311	1747
8563	1	224	20140312	708
8928	0	224	20140313	1955
8978	1	224	20140314	716
9063	0	224	20140314	1640
9151	1	224	20140317	653
9307	0	224	20140317	1747
9392	1	224	20140318	659
9606	0	224	20140318	2127
9843	0	224	20140319	2004
9886	1	224	20140320	655
10121	0	224	20140320	1955
10242	0	224	20140321	1208
10448	1	224	20140324	654
10613	0	224	20140324	1740
10720	1	224	20140325	700
10900	0	224	20140325	1844
10980	1	224	20140326	702
11194	0	224	20140326	2045
11458	0	224	20140327	2017
11659	0	224	20140328	1639
11749	1	224	20140329	1042
11756	0	224	20140329	1147
11757	0	224	20140329	1147
11758	0	224	20140329	1148
11980	0	224	20140331	1750
11981	0	224	20140331	1751
12092	1	224	20140401	713
12110	1	224	20140401	816
12240	0	224	20140401	1741
12345	1	224	20140402	707
12572	0	224	20140402	2025
12695	0	224	20140403	1210
12739	1	224	20140403	1412
12851	0	224	20140403	2116
12852	0	224	20140403	2116
12915	1	224	20140404	719
13051	0	224	20140404	1639
13191	1	224	20140407	649
12170	1	225	20140401	1246
12248	1	225	20140401	1750
12805	1	225	20140403	1806
12828	0	225	20140403	1943
14	1	226	20131213	1112
51	0	226	20131213	1308
136	1	226	20131213	1831
137	0	226	20131213	1844
723	1	226	20131218	1041
730	0	226	20131218	1134
1237	0	226	20131220	1219
2606	1	226	20140102	1519
2608	0	226	20140102	1609
2853	0	226	20140103	2021
49	1	228	20131213	1236
85	0	228	20131213	1428
718	1	228	20131218	1004
781	0	228	20131218	1228
1182	1	228	20131220	856
1189	0	228	20131220	1007
3833	1	228	20140113	1057
3834	0	228	20140113	1106
7309	1	228	20140303	1603
7313	0	228	20140303	1714
8326	0	228	20140310	1838
10	0	234	20131213	1008
244	1	234	20131216	718
277	0	234	20131216	1200
476	1	234	20131217	721
495	0	234	20131217	844
506	1	234	20131217	1056
513	0	234	20131217	1144
697	1	234	20131218	724
732	0	234	20131218	1138
951	1	234	20131219	724
1002	0	234	20131219	1206
1170	1	234	20131220	723
1184	0	234	20131220	908
1413	1	234	20131223	727
1503	1	234	20131223	1426
1519	0	234	20131223	1534
1649	1	234	20131224	722
1669	0	234	20131224	952
1771	1	234	20131226	718
1814	0	234	20131226	1202
1977	1	234	20131227	730
2188	1	234	20131230	722
2248	0	234	20131230	1214
2393	1	234	20131231	725
2411	0	234	20131231	1055
2484	1	234	20140102	659
2524	0	234	20140102	1138
2693	1	234	20140103	720
2711	0	234	20140103	1049
2903	1	234	20140106	718
3016	1	234	20140106	1556
3023	0	234	20140106	1646
3129	1	234	20140107	734
3187	0	234	20140107	1351
3307	1	234	20140108	722
3334	0	234	20140108	1201
3470	1	234	20140109	725
3633	1	234	20140110	723
3818	1	234	20140113	732
3838	0	234	20140113	1155
4007	1	234	20140114	736
4025	0	234	20140114	1144
4176	1	234	20140115	809
4177	0	234	20140115	825
4195	1	234	20140115	1046
4216	0	234	20140115	1206
4217	0	234	20140115	1206
4375	0	234	20140116	1210
4423	1	234	20140116	1540
4427	0	234	20140116	1639
4515	0	234	20140117	1058
4676	1	234	20140120	729
4684	0	234	20140120	914
4692	1	234	20140120	1115
4828	1	234	20140121	717
4864	0	234	20140121	1017
4880	1	234	20140121	1202
4911	0	234	20140121	1303
5025	1	234	20140122	723
5040	0	234	20140122	1032
5075	1	234	20140122	1414
5097	0	234	20140122	1632
5175	1	234	20140123	724
5197	0	234	20140123	1208
5330	1	234	20140124	729
5344	0	234	20140124	1034
5445	1	234	20140125	810
5447	0	234	20140125	822
6409	1	234	20140224	721
6443	0	234	20140224	1204
6571	1	234	20140225	717
6611	0	234	20140225	1206
6751	1	234	20140226	730
6774	0	234	20140226	1201
6917	1	234	20140227	720
6965	0	234	20140227	1212
7076	1	234	20140228	728
7086	0	234	20140228	929
7227	1	234	20140303	729
7256	0	234	20140303	1207
7388	1	234	20140304	714
7421	0	234	20140304	1156
7588	1	234	20140305	725
7780	1	234	20140306	731
7836	0	234	20140306	1244
7966	1	234	20140307	716
7985	0	234	20140307	936
8169	1	234	20140310	715
8199	0	234	20140310	1123
8273	1	234	20140310	1532
8278	0	234	20140310	1609
8370	1	234	20140311	708
8405	0	234	20140311	1140
8567	1	234	20140312	711
8594	0	234	20140312	1143
8764	1	234	20140313	710
8825	0	234	20140313	1219
8973	1	234	20140314	712
8996	0	234	20140314	1120
9166	1	234	20140317	711
9272	0	234	20140317	1537
9405	1	234	20140318	711
9440	0	234	20140318	1139
9647	1	234	20140319	710
9681	0	234	20140319	1146
9906	1	234	20140320	716
10002	0	234	20140320	1348
10184	1	234	20140321	711
10212	0	234	20140321	1041
10470	1	234	20140324	714
10582	0	234	20140324	1603
10734	1	234	20140325	714
10764	0	234	20140325	1130
10991	1	234	20140326	713
11018	0	234	20140326	1134
11262	1	234	20140327	709
11348	0	234	20140327	1347
11519	1	234	20140328	711
11543	0	234	20140328	817
11811	1	234	20140331	716
11812	1	234	20140331	716
11935	0	234	20140331	1555
12089	1	234	20140401	711
12118	0	234	20140401	950
12120	1	234	20140401	1024
12127	0	234	20140401	1138
12350	1	234	20140402	714
12385	0	234	20140402	1143
12639	1	234	20140403	713
12720	0	234	20140403	1345
12911	1	234	20140404	716
12935	0	234	20140404	1017
13221	1	234	20140407	720
13340	0	234	20140407	1559
9083	1	236	20140314	1702
9100	0	236	20140314	1826
9360	0	236	20140317	2152
9835	1	236	20140319	1929
9854	0	236	20140319	2118
10105	1	236	20140320	1919
10133	0	236	20140320	2113
10358	1	236	20140321	1743
10381	0	236	20140321	1938
10662	1	236	20140324	1957
10685	0	236	20140324	2152
11173	1	236	20140326	1921
11443	1	236	20140327	1928
11444	1	236	20140327	1928
11467	0	236	20140327	2111
11691	1	236	20140328	1752
11710	0	236	20140328	1939
12014	1	236	20140331	1957
12040	0	236	20140331	2158
12553	1	236	20140402	1922
12588	0	236	20140402	2118
12818	1	236	20140403	1926
12853	0	236	20140403	2117
13078	1	236	20140404	1747
13109	0	236	20140404	1941
358	1	242	20131216	1557
361	0	242	20131216	1610
1102	1	242	20131219	1806
1115	0	242	20131219	1843
4749	1	242	20140120	1642
4754	0	242	20140120	1721
7694	0	242	20140305	1730
8196	1	242	20140310	1104
8217	0	242	20140310	1206
8678	1	242	20140312	1704
8717	0	242	20140312	1940
8870	1	242	20140313	1643
8917	0	242	20140313	1942
9587	0	242	20140318	1944
9768	1	242	20140319	1659
9799	0	242	20140319	1758
10094	1	242	20140320	1807
10138	0	242	20140320	2132
10886	1	242	20140325	1759
10918	0	242	20140325	1947
11420	1	242	20140327	1752
11468	0	242	20140327	2112
12258	1	242	20140401	1801
12286	0	242	20140401	1954
12807	1	242	20140403	1810
12858	0	242	20140403	2127
138	1	243	20131213	1849
141	0	243	20131213	1913
887	0	243	20131218	1907
4748	1	243	20140120	1613
4751	0	243	20140120	1701
9051	1	243	20140314	1600
9054	0	243	20140314	1622
720	1	244	20131218	1025
728	0	244	20131218	1125
6591	1	244	20140225	1035
6593	0	244	20140225	1122
7407	1	244	20140304	858
7415	0	244	20140304	1133
9102	1	244	20140314	1829
9109	0	244	20140314	2003
9183	1	244	20140317	846
9275	0	244	20140317	1556
9316	1	244	20140317	1804
9340	0	244	20140317	2026
9407	1	244	20140318	713
9431	0	244	20140318	940
10481	1	244	20140324	810
10543	0	244	20140324	1320
10641	1	244	20140324	1812
10659	0	244	20140324	1941
10730	1	244	20140325	711
10758	0	244	20140325	1017
10926	1	244	20140325	2044
10945	0	244	20140325	2216
11825	1	244	20140331	822
11901	0	244	20140331	1400
11984	1	244	20140331	1756
12011	0	244	20140331	1942
12064	1	244	20140401	648
12121	0	244	20140401	1042
13230	1	244	20140407	810
37	0	245	20131213	1214
230	1	245	20131216	659
257	0	245	20131216	830
273	1	245	20131216	1140
305	0	245	20131216	1215
447	1	245	20131217	650
551	0	245	20131217	1300
675	1	245	20131218	659
768	0	245	20131218	1210
1011	0	245	20131219	1224
1230	0	245	20131220	1210
1231	0	245	20131220	1210
1430	1	245	20131223	1004
1495	0	245	20131223	1409
1699	0	245	20131224	1019
1749	1	245	20131226	656
1836	0	245	20131226	1213
1956	1	245	20131227	656
2034	0	245	20131227	1218
2035	0	245	20131227	1218
2163	1	245	20131230	652
2203	0	245	20131230	845
2215	1	245	20131230	1107
2237	0	245	20131230	1209
2370	1	245	20131231	659
2431	0	245	20131231	1118
2483	1	245	20140102	658
2566	0	245	20140102	1326
2670	1	245	20140103	657
2749	0	245	20140103	1215
2750	0	245	20140103	1215
2962	0	245	20140106	1219
3104	1	245	20140107	658
3182	0	245	20140107	1317
3353	0	245	20140108	1215
3383	1	245	20140108	1625
3429	0	245	20140108	1903
3453	1	245	20140109	659
3518	0	245	20140109	1220
3862	0	245	20140113	1214
3990	1	245	20140114	702
4039	0	245	20140114	1207
4146	1	245	20140115	700
4226	0	245	20140115	1210
4385	0	245	20140116	1219
4470	1	245	20140117	702
4533	0	245	20140117	1208
4653	1	245	20140120	703
4720	0	245	20140120	1350
4721	0	245	20140120	1350
4904	0	245	20140121	1216
5011	1	245	20140122	704
5315	1	245	20140124	701
5463	1	245	20140127	659
5499	0	245	20140127	1223
5535	1	245	20140128	702
5560	0	245	20140128	1211
5601	1	245	20140129	705
5616	0	245	20140129	1207
5658	1	245	20140130	702
5686	0	245	20140130	1230
5715	1	245	20140130	1936
5751	0	245	20140131	1345
5788	1	245	20140203	744
5798	0	245	20140203	1209
5840	1	245	20140204	744
5850	0	245	20140204	1242
5880	1	245	20140205	746
5886	0	245	20140205	1059
5887	1	245	20140205	1133
5892	0	245	20140205	1216
5927	1	245	20140206	743
5932	0	245	20140206	1207
5954	1	245	20140207	749
5964	0	245	20140207	1211
5990	1	245	20140210	731
6009	0	245	20140210	1208
6024	1	245	20140211	738
6031	0	245	20140211	1210
6059	1	245	20140212	743
6074	0	245	20140212	1523
6085	1	245	20140213	740
6094	0	245	20140213	1209
6128	0	245	20140214	1521
6156	1	245	20140217	748
6200	1	245	20140218	748
6225	1	245	20140219	751
6242	0	245	20140219	1207
6294	0	245	20140220	1211
6334	1	245	20140221	748
6348	0	245	20140221	1210
8177	1	245	20140310	734
8231	0	245	20140310	1214
8386	1	245	20140311	734
8432	0	245	20140311	1211
8577	1	245	20140312	742
8620	0	245	20140312	1208
8783	1	245	20140313	756
8814	0	245	20140313	1209
8815	0	245	20140313	1209
9181	1	245	20140317	755
9224	0	245	20140317	1220
10478	1	245	20140324	734
10534	0	245	20140324	1218
10748	1	245	20140325	749
11004	1	245	20140326	743
11073	0	245	20140326	1358
11281	1	245	20140327	748
11321	0	245	20140327	1208
11535	1	245	20140328	738
11585	0	245	20140328	1206
11822	1	245	20140331	751
11874	0	245	20140331	1211
12106	1	245	20140401	741
12144	0	245	20140401	1206
12178	1	245	20140401	1351
12193	0	245	20140401	1408
12207	1	245	20140401	1443
12218	0	245	20140401	1639
12363	1	245	20140402	743
12398	0	245	20140402	1200
12443	1	245	20140402	1354
12513	0	245	20140402	1744
12652	1	245	20140403	748
12750	0	245	20140403	1505
12921	1	245	20140404	742
12958	0	245	20140404	1206
13006	1	245	20140404	1356
13050	0	245	20140404	1638
13228	1	245	20140407	746
13273	0	245	20140407	1208
123	0	247	20131213	1701
188	1	247	20131214	952
202	0	247	20131214	1407
512	1	247	20131217	1142
516	0	247	20131217	1151
1044	1	247	20131219	1433
1103	0	247	20131219	1807
1395	1	247	20131223	702
1435	0	247	20131223	1029
1439	1	247	20131223	1055
1466	0	247	20131223	1244
1509	1	247	20131223	1439
1656	1	247	20131224	731
1723	0	247	20131224	1159
1751	1	247	20131226	659
1807	0	247	20131226	1152
1936	0	247	20131226	2017
2125	0	247	20131227	1723
2185	1	247	20131230	712
2254	0	247	20131230	1235
2281	1	247	20131230	1437
2451	0	247	20131231	1209
2564	0	247	20140102	1235
2604	1	247	20140102	1440
2643	0	247	20140102	1754
2753	0	247	20140103	1218
2965	0	247	20140106	1235
3010	1	247	20140106	1502
3064	0	247	20140106	1800
3065	0	247	20140106	1800
3128	1	247	20140107	733
3140	0	247	20140107	907
3148	1	247	20140107	1009
3177	0	247	20140107	1224
3206	1	247	20140107	1419
3267	0	247	20140107	1926
3322	1	247	20140108	1045
3354	0	247	20140108	1231
3519	0	247	20140109	1227
3549	1	247	20140109	1437
3600	0	247	20140109	1909
3690	0	247	20140110	1233
3713	1	247	20140110	1436
3756	0	247	20140110	1751
3770	1	247	20140111	1115
3779	0	247	20140111	1826
10096	1	247	20140320	1813
10097	1	247	20140320	1813
10359	1	247	20140321	1749
